;original_worker_id;dupl_worker_id;confidence;original_photo;dupl_photo
36;ec0821a687748c5428395a3ece812b59;9eb3310191ea33a9da4a847d75c35369;0.8514077;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275c0870f78664bc638b79f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281c1b7d08edd55b90b7cba.jpg
37;3230ffa38cc1be57cc933a9e74132e0d;22dc50a052aee7276b16558ed30f2bb0;0.8471694;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d9904f89c1a229b18c4740.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624db2054d23d73ab9e6af60.jpg
38;c257396eb3efc3e26325529f5bb5027e;eb26cc0d0819033d547829960ae7c6c4;0.8468182;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636988470225880a4b480ad6.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62396dc88e262f4ddc6bd932.jpg
39;8b4a40af9f70f0b10cf39ce53496fbdb;ad469920909301d681478b1e320b0caf;0.8447904;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622386ffd9295779c05f2868.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a6c478c51f51abce1043f.jpg
40;38370012312c272c8b40af64fc172d29;6befa032380727db3ccd865f616060e3;0.8441847;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62764a035df39673d7df0f6d.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221d9ebc4e3995d78f21776.jpg
41;ca74fcd7007b0c031950e838fd1cd0c4;a2fd5e7e64dd808fbf0cf1bb757edf18;0.8441001;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228df2d9ddc6a6893157d2d.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239586622820f461eb8d462.jpg
42;247b6ee631ffd37aad0d806e0e6f145a;48abde5de676ae3cc9acaaefe34b73bb;0.8433605;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346e559b04c017819140f93.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622dc942b5c441537e99598b.jpg
43;e9ceb095f4aa75b1b52b7d8ee88640cb;95bf3797eb3ccfce4450b2b8b71f5d70;0.8432479;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62810f6c21906052ec4f81af.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c96da44b37772d1954f280.jpg
44;6ba2882ea9c38be8847777ea8d70103d;627408e71b7c7b195fb9e9f6d946bcb9;0.8421488;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280e8dff15ea6134ba817ff.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d7e7c083cbdd4f92f55b8a.jpg
45;db7266f5fad6acb5a0ffe3cb4a7cc1fa;b37f98002c3a5651a68ad8f13b879393;0.8420628;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289b15794e0a97a3b1ef166.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6254569db834315d6924dd84.jpg
46;48035427fe24857f9135e617bd32466a;afd18a9b8d5265622d75cb51c3f34f0d;0.8412581;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c88ad39b001712b52496e6.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281ec61e35a4e462fe98c81.jpg
47;7aeb3ab9959bdb724bda45ac381037db;fcd27f9c8ab84f806c15991b73d38ccf;0.8411206;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6344e01aa78ebc588e9b123d.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6346bce058cf57752bd7b3c5.jpg
48;f92e48a703b40e712cc76e6ba5b4de46;d20adbb3941ca1f39ac897db19240b89;0.8406071;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242e6d4e21ac74db3ea846f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242cb9db7ffd22bbe69e33f.jpg
49;2c2a861d51e6a6ae885cf517899d2ebc;b37f98002c3a5651a68ad8f13b879393;0.840282;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62752ebf11f4660b7574db5f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6254569db834315d6924dd84.jpg
50;8dff388e16033af68783e52faa5155f8;9db0e662272e02ea6a0977b2a8ba5f5c;0.8399896;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63615adeb64a4f393cf38c84.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63653acb30896356db7a9040.jpg
51;d97b234cfcfd36c689d724317346b038;c8e9bc459ca818da1787d48590270c8a;0.8395967;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62810d82ec010720ca30873c.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638195115d202a7b3317930f.jpg
52;38368ddef02fabdf490b23a4b9d958ce;b03fd6039effe3ce7b3d0e8f3d6f239f;0.8394522;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624c84844d23d73ab9dc572b.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242e1f9306e6346d681b081.jpg
53;c8817f24524789dc7ba69cab4e4d07ea;56ee543cbe3638dd2d7468a26c7f0fce;0.8392274;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622dfca09585663e4972c062.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294be390f0a604a6d3c9e87.jpg
54;a2476b38f6ee216d54d162c3ed9774fb;8b153a34cbf8a90150fd86393f577402;0.8383604;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63473383d06b6e1815c8d571.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63613ddaa711d048223c9e2d.jpg
55;2fc6f0f95cd4c4fbb355d8721d375751;c6cde7e827b2deb21b51d899d42e3bbe;0.8378603;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294bc37035b7842af32e338.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6276891f3192d61c2a8096bd.jpg
56;f6348e4079e3b795c134e5e5857a8763;a30b870ae27035f14336d2277a82d80f;0.8374573;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267f4b1f3dccb29c3f5b266.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221ef9fa91ed96f8b0e866f.jpg
57;46cd3a7b6b6d62630b78b58464b2b5cb;1082f8bbb433953aab60bca3e8c4cc08;0.8374491;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622de6ea86e4a31f65eab98c.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62451f2c7e1d23128a632ee0.jpg
58;c257396eb3efc3e26325529f5bb5027e;40831e98887e0bf65563efdcb01a3361;0.8367354;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636988470225880a4b480ad6.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62208603326f565941d7421d.jpg
59;8b4a40af9f70f0b10cf39ce53496fbdb;8b305a50c401345393d86edff4f4ce96;0.8365591;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622386ffd9295779c05f2868.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347ee33abda7134c59de75e.jpg
60;e3a5effd077af8279886a09655499108;b380d030396f78d96d1f7221db9a6f7c;0.836397;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220c8af47557b67fe5c6723.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63072c38ad3c035d0dbf5623.jpg
61;7cb7c9280c69674e14ec4c7355edf708;0d4443a5592bfe4972fabd5bb22ac4f3;0.8362485;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63296de9c5e3253c06ca695a.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636396160d86902d26be4338.jpg
62;4f5a1f541684dd229d459fdbc4abbd48;7008e5dec956f6927060edbc339c9928;0.8357212;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae0b0b2f19775ffa341890.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6241fd01a4132a321cfed036.jpg
63;b5b755703b576e97d7efae04b09a6380;718b291b2d8c513ec31543b5ebb75dbd;0.8356634;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6383284f4c335537e523e6f0.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e1223a9d35f06c379339f8.jpg
64;775e0fdfafad0020d73a6cb004976e06;dc37cea9ba7ea3c51d357289df22d05a;0.8350504;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630089df0d5c633debb118da.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63032156313a2c023282a3be.jpg
65;f882862a76d58f63ac16c52e2b1b2bad;888deb82cc1c5f7a342d11ca508c00a3;0.8345563;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6362bfde20bbcd4c6c61f94d.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d882cfb9ef4e4df4e4a7e3.jpg
66;627d0cc28f001aba2be4ee645f9e42a3;4293e06afd63161fda94731c66ddb79d;0.8342251;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622483eb3c3d413ca02ce190.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239684318fab62b09b68714.jpg
67;7f8be159ec5470cff58559d9b360e87f;54dcc582bb4216e30f1f9d13a251d820;0.8339112;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62245c97a9ea9b57cc80cc1d.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62950fe9ba0e0c481eb5aff0.jpg
68;026b2cabe527411be54ee8462941e1fc;2f3bd8bc8e473898edcc8c95abfa8860;0.8335098;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63651ece4bc931406001b7eb.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c98cd1c288c854c224a131.jpg
69;fad3fa565632a6b4c54ce780af32e8d5;daf3ba3fae5ad50ee2d8fee43f1cbae6;0.8316982;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63763650838d5353368a4171.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62209fc3a91ed96f8bff17b6.jpg
70;616cda3566037bcad02cb5ab5fbb88bc;78f4ad80cd36339a19574ca3ab7ccdf5;0.8316515;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275596a83e89b5fc7f30dc8.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62af410e00d07f565dc6ff62.jpg
71;faf9076d4fdfac16b1916a1e3afbaf5c;20f281be2a74182717461bc58f77ac2f;0.8310497;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6281688d4f44c84be96c2e21.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c4141458b12f52e34c1295.jpg
72;600092958d328e338375b14ec28e8b44;c41348781e05ed5e8241278f6295b127;0.8309785;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63457670735aac6c0bf65422.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637640d92e3a4b54f606278f.jpg
73;aad6e19f05c5de2aa3e128439bb9f42e;ab0a4b96ffe62f1f83add57c65993789;0.8306877;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c7d816b20f1b6f97701bcc.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6345f09393a6b23eec97a589.jpg
74;187355448b168eebcf0588c9f8df61a6;ad667894f7a20dc4084765eec4c5b65a;0.8303501;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622817529ddc6a68930a36fe.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275e820c110e52069fc1d24.jpg
75;0efbb096f8f753147a639d9dc456102f;21461c0d6e399a46d1e1812a35965eb0;0.8301457;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221cacfb9cb357d9bc2cb31.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--632965cd267f8f5ba5be34ec.jpg
76;4fbf8395b942b98dc3d80bfdc06de5c0;521aed3d7ca1c01f3f4486f599dfdf1b;0.8298623;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c5a1f07c13d103f6c372be.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280aa182d9cd83567fb7876.jpg
77;fdb855fafdd4e9170fa58b2578811681;1833f23cd4d68686f18219e660f78750;0.8298248;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289f65726f3ba7ec9d6fe85.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636207218054544a68a5f33d.jpg
78;99a4c81169518bef0fc77c3fec0e5d17;34a6b89f0aec06d2ad2e1cd4c01543c6;0.8294869;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628913982e1e0473268c3d5b.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e0157120efe52c204f80bd.jpg
79;e21019af70c0afc5775c3344f9eaf772;b5aa4636cd0058fe644c9d95f1b6cfef;0.8293621;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6222317a8afce042b4842d16.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6245a5563442794d7553d9d8.jpg
80;c84012d84ffda5c0123b121f55abfade;6466b3578097c6ab8713d492e24f392f;0.8291729;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347b0bec4af1e6eafc0a803.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62891ef9140e8c52501c747d.jpg
81;c77cfb9ec7082796791d539ca32a5358;22727568b7c4ea289ef4a8663ce3fffb;0.8285979;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622306b05af44b5d7e101588.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63048bcfbd62f63a2ae255d6.jpg
82;c4e2a47fb73e536aeaadc358fe50d23d;bfe9ce9309b54e06014a4eff4ddc10f4;0.8284336;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275329d6a30d777f2a050ba.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622097291156321607c2069d.jpg
83;4fbf8395b942b98dc3d80bfdc06de5c0;5a5ea88f711675691376812d76171335;0.8283938;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c5a1f07c13d103f6c372be.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6266f26a1bf7e1503ed39249.jpg
84;5ced12f8432fc1d162562712648fdad3;eea0c19c88e3878913b9b807d9c38c4d;0.8282746;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295db380db923340856306f.jpg;https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288d17f572a894c5d011500.jpg
