name_pair_1;name_pair_2;id_rnd_similarity;id_rnd_similarity_score
0001e96803--625509e8068ade58de899d18.jpg;0001e96803--625443162872212c0ddd88f7.jpg;True;0.77397
0001e96803--6222281b47557b67fe75c1ce.jpg;0001e96803--622237dbdfc789173ad58790.jpg;True;0.783971
0001e96803--630af91118ad0d3f5bd8da15.jpg;0001e96803--6223ab1f5b075e1d279b7448.jpg;True;0.764075
0001e96803--622227d6a91ed96f8b1418ea.jpg;0001e96803--622089b647557b67fe5690ca.jpg;True;0.777858
0001e96803--6289143ac6653919697781bc.jpg;0001e96803--6289158f8ecec626c1c66fe3.jpg;True;0.817146
0001e96803--62547dbcec464b057f2c915b.jpg;0001e96803--6289ee3c4849b9176d42595c.jpg;True;0.814899
0001e96803--62752e22532aab3ff904fb8a.jpg;0001e96803--62e8108690e7d411db0d9fbe.jpg;True;0.821584
0001e96803--6229e343eefaa33c9daab6e3.jpg;0001e96803--622a136b82605f6496342fc2.jpg;True;0.776272
0001e96803--63031e2bb789b92b1ea0e994.jpg;0001e96803--62c96450b0ca9e7542102347.jpg;True;0.807341
0001e96803--6224b3bd0491a43cbd3f60ca.jpg;0001e96803--6224b51195aad761f1345970.jpg;True;0.811021
0001e96803--6328bec11a965e051c429e5b.jpg;0001e96803--6328bf99ee98da5773dbe7f1.jpg;True;0.815738
0001e96803--6280a74391f0bb0d5bea335c.jpg;0001e96803--62552dc80ef8f154ec2c1eee.jpg;True;0.814448
0001e96803--6242550565f2e649f21e7fa8.jpg;0001e96803--6289c4670e6b2f6bab7f80e9.jpg;True;0.799223
0001e96803--6228a0fade31052c5f26fb34.jpg;0001e96803--62289db8de31052c5f26c4e8.jpg;True;0.743013
0001e96803--6329abcac0fada34d762faa3.jpg;0001e96803--630c8905735ccd0e800e1e13.jpg;True;0.820941
0001e96803--6224ba6ff2f0126f42d33e63.jpg;0001e96803--62273d438fd2c4357ed1fe95.jpg;True;0.779063
0001e96803--624474e6c4421211278adac3.jpg;0001e96803--625efc66f927412204aa8af6.jpg;True;0.786115
0001e96803--6267c1c0365ff524ae88721a.jpg;0001e96803--6267c45cff79a865e3126914.jpg;True;0.829816
0001e96803--638e298ee6f25e22dd249c77.jpg;0001e96803--638f55951d15e03eaa479f42.jpg;;
0001e96803--62498243a217573c2caece35.jpg;0001e96803--6239ffff353a541f5107b481.jpg;True;0.787794
0001e96803--63b57f8bda1c34013a8a0750.jpg;0001e96803--63612ccc2f9c8279902dd253.jpg;True;0.853741
0001e96803--62753b140f78664bc6326db3.jpg;0001e96803--62c2f5357d59c82a1a470edd.jpg;True;0.811607
0001e96803--636126080173330ac3d0a5d3.jpg;0001e96803--63612efc23a25b275cb52cdf.jpg;True;0.796721
0001e96803--630cb51406f6833ac2479488.jpg;0001e96803--6364865048c06852fcace803.jpg;True;0.783194
0001e96803--630cc039a22771012dbc049d.jpg;0001e96803--62fe8447f232a03dd6860694.jpg;True;0.770146
0001e96803--63777e026b2d840c16f1a8ad.jpg;0001e96803--6376d7987adbfb533ed060f6.jpg;True;0.824687
0001e96803--622243584fce190ebd3d2d7c.jpg;0001e96803--6222408cdfc789173ad60dab.jpg;True;0.856492
0001e96803--63293318d624a107da3d9729.jpg;0001e96803--6308b80da1a4ab6317026fd6.jpg;True;0.700858
0001e96803--6328bc58c5e3253c06c4b7f5.jpg;0001e96803--6328bf99ee98da5773dbe7f1.jpg;True;0.743631
0001e96803--624cf01b0df5d81c3664a6c9.jpg;0001e96803--6245012376466a2503bcb628.jpg;True;0.787576
0001e96803--62756de28159616c01ad113a.jpg;0001e96803--627519f510a8937ea5d2b7ee.jpg;True;0.80801
0001e96803--62665f252f84f71ae8416f1a.jpg;0001e96803--6266611bfef7c82cd63c5e25.jpg;True;0.831686
0001e96803--6329378452d2d7784f0988a0.jpg;0001e96803--636143e8b3ead91b8d9e98bf.jpg;True;0.736511
0001e96803--62c2dedfbcb5ef767085c4f9.jpg;0001e96803--62c3b24d3f1f0d17b4aa4d8b.jpg;True;0.734335
0001e96803--62e5d21359b423027d6ed8bc.jpg;0001e96803--62aed2f14c744c104520a3b3.jpg;True;0.771155
0001e96803--63c2e81a6daae61bce98476f.jpg;0001e96803--63be339f1613b6541c679531.jpg;True;0.771406
0001e96803--6260086d3c7fe508ea087368.jpg;0001e96803--6260096bb9acac328719fe7a.jpg;True;0.748053
0001e96803--638dbb22f887e93d2585deba.jpg;0001e96803--63a440ac210876596b6a77ce.jpg;True;0.837171
0001e96803--6229bd879df18e30cf1fd2db.jpg;0001e96803--6280d438d7e5fe3a70bbca2a.jpg;True;0.745584
0001e96803--62c2f0fd90d0047c038b2f24.jpg;0001e96803--62af78c7d053cf29e7ef7fc4.jpg;True;0.771033
0001e96803--638f7b07a59ee22c5d9b95d2.jpg;0001e96803--638e2398f8c69121a1c46ff4.jpg;True;0.778706
0001e96803--62c8dda35ec591264bbce6ec.jpg;0001e96803--62c7b33b35dc4857baa9ac65.jpg;True;0.792818
0001e96803--6345b514c1f1a52a6485e210.jpg;0001e96803--6368e1cf30180324ab7c01e1.jpg;True;0.804925
0001e96803--6245088622773263d39cc6a0.jpg;0001e96803--624c79f6d4c85d3897eb61a5.jpg;True;0.796961
0001e96803--62ff0389313a2c02326419ee.jpg;0001e96803--62cc0d3607e307271c73040a.jpg;True;0.771546
0001e96803--628920839bdab706155e19e1.jpg;0001e96803--62adf113f486ce61ced71f6b.jpg;True;0.727871
0001e96803--6267792860e44172041542ee.jpg;0001e96803--62429127b7ffd22bbe655933.jpg;True;0.749373
0001e96803--630720ab0b55c35e8c7476be.jpg;0001e96803--63611897ca1b6f63fbc48fa9.jpg;True;0.725578
0001e96803--630359b7e49339458916461f.jpg;0001e96803--630b0c212c38525b069af130.jpg;True;0.733285
0001e96803--638f0d09d67128773246d8d1.jpg;0001e96803--638e511d74ca1775237c80e7.jpg;True;0.817523
0001e96803--62fe192e77ba4c2da76f7b64.jpg;0001e96803--63079c16ff8f302e2d74b5cf.jpg;True;0.796348
0001e96803--6344723cd0561a6982a66091.jpg;0001e96803--6344a607694454401f20b059.jpg;True;0.794125
0001e96803--638070170bdf720fa95e7f3a.jpg;0001e96803--6280a013bb58c96c0dcf017a.jpg;True;0.733986
0001e96803--62d686dd7ccde63d44144a88.jpg;0001e96803--6220b19add8ac76b4c894ea1.jpg;True;0.767516
0001e96803--622a162f5c996041491dcd3e.jpg;0001e96803--62209e82c9e1fc19522d3fdd.jpg;True;0.766907
0001e96803--630d6c81b5470b3f33726755.jpg;0001e96803--63072ee6dd4a291311ab4f02.jpg;True;0.824072
0001e96803--62fe80fa52a1941788e74657.jpg;0001e96803--6280a297ed7e4c361de827bf.jpg;True;0.732891
0001e96803--6249c7f3f6952438bd51f943.jpg;0001e96803--6239d1919e8eb347e421c4ec.jpg;True;0.780656
0001e96803--6300bf4d0d5c633debb44535.jpg;0001e96803--63a577bf2633d47ad051da91.jpg;True;0.649653
0001e96803--627524c1e2055e2ef182c5f5.jpg;0001e96803--626007d34e109864dc0d30fc.jpg;True;0.738071
0001e96803--6347baa288d4494ceadea895.jpg;0001e96803--6347cf0548ab9b4c8689ef25.jpg;True;0.804487
0001e96803--62291cde627eb142e9e78ea1.jpg;0001e96803--622b1acdde31052c5f47fd7b.jpg;True;0.751399
0001e96803--6221c70607d635144a5fc6eb.jpg;0001e96803--6224ec54f2f0126f42d5a378.jpg;True;0.827752
0001e96803--63457670735aac6c0bf65422.jpg;0001e96803--637640d92e3a4b54f606278f.jpg;True;0.745877
0001e96803--6242c28965f2e649f223ecd5.jpg;0001e96803--6348f97e10967275c71f3d31.jpg;True;0.760654
0001e96803--622483eb3c3d413ca02ce190.jpg;0001e96803--6239684318fab62b09b68714.jpg;True;0.697473
0001e96803--6223bf1bde31052c5ff9a0c7.jpg;0001e96803--6222375d8b3b3f01f82d3ff0.jpg;True;0.765054
0001e96803--6228ac1b294a1e5c161b2c08.jpg;0001e96803--6228cfd6ded1f01d1be6bc51.jpg;True;0.838197
0001e96803--62494ef0ae75ac2e107e0307.jpg;0001e96803--62810f65a556430847b7caf2.jpg;True;0.716926
0001e96803--6221811936a0651220885c9c.jpg;0001e96803--63b5ae52745f601b3df6478d.jpg;True;0.726434
0001e96803--6281c1b7d08edd55b90b7cba.jpg;0001e96803--6275c0870f78664bc638b79f.jpg;True;0.748111
0001e96803--63823101d4735467adb84ee3.jpg;0001e96803--6383952c8bf49c708331397f.jpg;True;0.7461
0001e96803--62da938233285c5101b1b62d.jpg;0001e96803--62dd1817a568a33bad74c2b7.jpg;True;0.759872
0001e96803--622893accffc872118c40790.jpg;0001e96803--62289441b50edb0927e918c3.jpg;True;0.810463
0001e96803--628a21a6e5f8af70ce8f6692.jpg;0001e96803--62e9367bd9fb6a7dc9a63700.jpg;True;0.77889
0001e96803--63b4f9fb2ae3121ca87fca45.jpg;0001e96803--63be67a05f5a701471872865.jpg;True;0.728124
0001e96803--63c2f90c8890f369f5e9abbe.jpg;0001e96803--623927d9d9ffe97f82fb7ff2.jpg;True;0.721378
0001e96803--6221297ea2f3cb74fdca6404.jpg;0001e96803--622812bf37825f2adb26dc84.jpg;True;0.733177
0001e96803--62ae8f204968ae602aae7308.jpg;0001e96803--62ae69d1733c273cbda773fe.jpg;True;0.79177
0001e96803--622da597aa265c66d51a6f2d.jpg;0001e96803--6242c6673447b43bb0c66f3b.jpg;True;0.744701
0001e96803--6294b9280808263f55d9e319.jpg;0001e96803--624321d576466a2503a1c72c.jpg;True;0.737731
0001e96803--62816021ba0972562fd30c3d.jpg;0001e96803--63651538f19a991c4492cbf2.jpg;True;0.72211
0001e96803--637675f0c9e3e243ce86e095.jpg;0001e96803--637666bdaabecc6bd16d93e2.jpg;True;0.733017
0001e96803--624c3890945cc50d050a5843.jpg;0001e96803--62aedfc868008e1f11fce669.jpg;True;0.730434
0001e96803--624c84844d23d73ab9dc572b.jpg;0001e96803--6242dda0c44212112773d33d.jpg;True;0.813108
0001e96803--6344f8765cd209634e7c3712.jpg;0001e96803--6288bf9683bc27584c5e4653.jpg;True;0.786781
0001e96803--62d686ff62edd80605775cd3.jpg;0001e96803--62c7d6ad35dc4857baab523a.jpg;True;0.762794
0001e96803--62395a62513d8a51e6fcdd5c.jpg;0001e96803--628a7115b24f452b5b0b0de9.jpg;True;0.734431
0001e96803--637f49ef4d04ae7da23c4b7a.jpg;0001e96803--630d7dd9f08fdf14c50304b4.jpg;True;0.803886
0001e96803--6344e0c76aa4063c3fe0279b.jpg;0001e96803--62e5eb8a8153934dd805b1ef.jpg;True;0.682915
0001e96803--63beda667ea6dd6dae556622.jpg;0001e96803--63bd994b95afeb45fdcebe87.jpg;True;0.792773
0001e96803--63c18bd972c9825400687c16.jpg;0001e96803--63c18b4c72c98254006866ec.jpg;True;0.762694
0001e96803--622a9e7fde31052c5f4124d9.jpg;0001e96803--6241825465f2e649f212f6cc.jpg;True;0.71256
0001e96803--637f4129cda6f04dd5ec6d1d.jpg;0001e96803--63494f59ee95c93b80428073.jpg;True;0.776444
0001e96803--6226f70070049e12fcba11b3.jpg;0001e96803--6221b573c9e1fc19523f2271.jpg;True;0.721377
0001e96803--62c631596843180ef8f200a0.jpg;0001e96803--625f22c7f8ef0a67d1284a45.jpg;True;0.750201
0001e96803--63461d21836dff2c6fd583f6.jpg;0001e96803--6345c4612a09e33b593cce1e.jpg;True;0.668292
0001e96803--6265aa80b551c109c60431b3.jpg;0001e96803--626038f3f927412204b9f9ac.jpg;True;0.76483
0001e96803--6267a551242a4d4ffa481e34.jpg;0001e96803--62553a1451d73c3888d145a9.jpg;True;0.77977
0001e96803--62c67d030df60f6e47f7235b.jpg;0001e96803--62caea4c6111635a58361190.jpg;True;0.782826
0001e96803--62d80326b9ef4e4df4dfdcb1.jpg;0001e96803--62c557c21a97e151bc45a2ef.jpg;True;0.722181
0001e96803--6221047b9922d6491b1d0edc.jpg;0001e96803--6348cf3299f6947d036d2dfe.jpg;True;0.775499
0001e96803--63c67f261472ef72514f5f85.jpg;0001e96803--63a2a2e373ef6b39f85d3e97.jpg;True;0.668291
0001e96803--636234a22576c205abdb00d6.jpg;0001e96803--636298cbfbd63e2722b82f7c.jpg;True;0.687096
0001e96803--62fe0c3a52a1941788e0edca.jpg;0001e96803--6302420372d57f0aa10f5e73.jpg;True;0.782934
0001e96803--6239441f8e262f4ddc69585a.jpg;0001e96803--6242b77261974a65882faef6.jpg;True;0.678158
0001e96803--63c14d8c1df67b5b927fb0b8.jpg;0001e96803--63b6e1d9f6c0b144f3c59298.jpg;True;0.810524
0001e96803--62256def8299be0d45f02eef.jpg;0001e96803--62d96de0c62bd864acf26d29.jpg;True;0.709426
0001e96803--6364e445dc696d3b150cef57.jpg;0001e96803--6364e0aa19a9db7e279e0308.jpg;True;0.797994
0001e96803--6280b950b4ac336d7e1bae15.jpg;0001e96803--622081bc24413b49138bd344.jpg;True;0.709066
0001e96803--62810d1df15ea6134ba93603.jpg;0001e96803--6288b8da8c51f51abccf51f2.jpg;True;0.741234
0001e96803--6328bc58c5e3253c06c4b7f5.jpg;0001e96803--6328bec11a965e051c429e5b.jpg;True;0.757552
0001e96803--6220cd11dd8ac76b4c8b53a6.jpg;0001e96803--621f77792cbe67022e7b6b8f.jpg;True;0.701771
0001e96803--625f1109f8ef0a67d127cc36.jpg;0001e96803--6239c12741925f2a6402a8fa.jpg;True;0.683147
0001e96803--637f9b04ad6a6e03f46aed17.jpg;0001e96803--63610aba0e42e0782de3fb4a.jpg;True;0.801938
0001e96803--63c1640f6daae61bce752906.jpg;0001e96803--63a49360a7cc526a7275e707.jpg;True;0.770799
0001e96803--622ce43a22cb2f008bc5228e.jpg;0001e96803--6300ea4bb722761e75eca968.jpg;True;0.699708
0001e96803--6328bc319d7f70683fc54cd1.jpg;0001e96803--638f91cfb110bf1fd6d65cdb.jpg;True;0.689829
0001e96803--6300dc47313a2c023275c3f5.jpg;0001e96803--637776d447042e6e2c5780c7.jpg;True;0.744756
0001e96803--63032156313a2c023282a3be.jpg;0001e96803--62ffcc763bd6c035173002bd.jpg;True;0.779237
0001e96803--62c4b7227d59c82a1a5ac2e0.jpg;0001e96803--62c42a2c559a605e4c327c45.jpg;True;0.668942
0001e96803--622153b856c49428da399c40.jpg;0001e96803--6265ce163fa188190b56b036.jpg;True;0.714988
0001e96803--630c94706c7e504027a24df4.jpg;0001e96803--63613eb92645a1045bed181f.jpg;True;0.740837
0001e96803--62816021ba0972562fd30c3d.jpg;0001e96803--63b6a5e1fdd6da7fb4c8e409.jpg;True;0.801355
0001e96803--63774002d23d9327ecf6371b.jpg;0001e96803--637682348cae8c05c818585b.jpg;True;0.688452
0001e96803--6363ca88535a597b240d3320.jpg;0001e96803--6366aa19386f5d119c381919.jpg;True;0.763995
0001e96803--62291659469e0451389626c3.jpg;0001e96803--6241802f78f73a4bb96ff93e.jpg;True;0.678829
0001e96803--62c3f28abc39c84d6074be91.jpg;0001e96803--62c5df060d872713808982b5.jpg;True;0.684521
0001e96803--625f0349bb62d63b94497191.jpg;0001e96803--625f151571d8987d3e89b5f9.jpg;True;0.769641
0001e96803--62c3101b03e36d3111a9d36b.jpg;0001e96803--6301e178cde60c1d84702f62.jpg;True;0.76941
0001e96803--62546a1a4374727ed12ea984.jpg;0001e96803--624c6b8daa5a1307f937401f.jpg;;
0001e96803--62cabe254b37772d19619e22.jpg;0001e96803--62c2e4f955e76b4ab0aef53a.jpg;True;0.814567
0001e96803--63b6a5e1fdd6da7fb4c8e409.jpg;0001e96803--63651538f19a991c4492cbf2.jpg;True;0.677656
0001e96803--63445e4fd3a6615e999c40ec.jpg;0001e96803--63085a2230074c22ff94ccb8.jpg;True;0.753074
0001e96803--6276891f3192d61c2a8096bd.jpg;0001e96803--6294bc37035b7842af32e338.jpg;True;0.704961
0001e96803--62e1ea7664a27e23ec69c936.jpg;0001e96803--62e756562087de30b2895291.jpg;True;0.697784
0001e96803--624c84844d23d73ab9dc572b.jpg;0001e96803--6242e1f9306e6346d681b081.jpg;True;0.793985
0001e96803--6366b9c26deda135dc5bcc84.jpg;0001e96803--62c41ed52669a64660e9c236.jpg;True;0.721427
0001e96803--62c7e74aa2c5ae6b6e2bb481.jpg;0001e96803--630d6c81b5470b3f33726755.jpg;True;0.69795
0001e96803--62d9783dc73c7c0d30a15c1a.jpg;0001e96803--62cba1355e81bd0e0d0b8141.jpg;True;0.74242
0001e96803--622963b7901d2c1de49f4131.jpg;0001e96803--622c94eda1e05822d6505976.jpg;True;0.653488
0001e96803--63a2544abc3d3b76c7352a97.jpg;0001e96803--63a2470debadfb5255e7f5ec.jpg;True;0.815833
0001e96803--62c2de33996c74453f6f9d03.jpg;0001e96803--6288b401364828132bef1499.jpg;True;0.683506
0001e96803--6228a89c8900d230dbda1279.jpg;0001e96803--6239d3841160180a07c68e1a.jpg;True;0.683913
0001e96803--63611ff13da5e2309e9cac3e.jpg;0001e96803--6362c924f19a991c447fc5aa.jpg;True;0.748468
0001e96803--62751776c278b8096f163540.jpg;0001e96803--627516be0592c37ff308ca8b.jpg;True;0.816735
0001e96803--622af2817a07670e200af97f.jpg;0001e96803--622de9dcec22573434d0dd72.jpg;True;0.749398
0001e96803--63445c96fa504b0baea7e5d3.jpg;0001e96803--6362504d777a9c2e472d0fb9.jpg;True;0.663306
0001e96803--6305de6a4f019419cd7cf20b.jpg;0001e96803--6260aedcde8cff51841f1b84.jpg;True;0.644011
0001e96803--6294b6528753764e91d241ec.jpg;0001e96803--62de033369197c4f05fdc9b2.jpg;True;0.675815
0001e96803--6381495a4c335537e50f1a36.jpg;0001e96803--622142b282e5d14bc7020a08.jpg;True;0.776995
0001e96803--6220959350b9de5604a064c2.jpg;0001e96803--62209be576f40771b90ac7ad.jpg;True;0.69901
0001e96803--62e26d89d9fb6a7dc94b79b0.jpg;0001e96803--62e68d1f5cc46b1f59e9100f.jpg;True;0.627517
0001e96803--62dd3845e3e7c349c4cdb323.jpg;0001e96803--630a3351a1a4ab63171124e0.jpg;True;0.74735
0001e96803--62d6b4286da2c93b1b67d6d2.jpg;0001e96803--62c30dc71a97e151bc327732.jpg;True;0.653013
0001e96803--62c7c62e4bf6793b3a5ef956.jpg;0001e96803--62e6ae10c9e3ee7dafc4c725.jpg;True;0.739023
0001e96803--638f4c326adba26f59f82afe.jpg;0001e96803--637647919376542ef7786f03.jpg;True;0.681582
0001e96803--63c526e38890f369f5176276.jpg;0001e96803--63c5807316dd336c58fd12bf.jpg;True;0.672841
0001e96803--62adda2d9aa6556e02d69005.jpg;0001e96803--62add345fb3a404d0a4ab760.jpg;True;0.704924
0001e96803--62d68c143b80ab6c7d10bcd2.jpg;0001e96803--62c47fe15cae6944a429cb86.jpg;True;0.715973
0001e96803--62446daba4132a321c1ba8df.jpg;0001e96803--6242c2fb17ecb07a5a41ec87.jpg;True;0.662237
0001e96803--634950d23c5437395e0b483f.jpg;0001e96803--6349490682a1031213c559e1.jpg;True;0.765471
0001e96803--62661962458b3c3dc1df3466.jpg;0001e96803--6221bb1795f0832815c207f4.jpg;True;0.706248
0001e96803--62d901f4d100c8743bc771f1.jpg;0001e96803--62226a6c0dcab8597d3958ec.jpg;True;0.7374
0001e96803--630144544f019419cd555126.jpg;0001e96803--630a9e4ce3a4854c6478d05e.jpg;True;0.693872
0001e96803--62396dc88e262f4ddc6bd932.jpg;0001e96803--62208603326f565941d7421d.jpg;True;0.707912
0001e96803--62680e2f32f95044f6c1e03f.jpg;0001e96803--62262788c1b18165621e987e.jpg;True;0.654819
0001e96803--6363ca88535a597b240d3320.jpg;0001e96803--63a4c057ddee3f6e7fbd38a7.jpg;True;0.747493
0001e96803--6239586622820f461eb8d462.jpg;0001e96803--636942d461871a02322648c1.jpg;True;0.76069
0001e96803--63c0374db0aa566eaf5f707f.jpg;0001e96803--62adf3f009141a0022c45a4a.jpg;True;0.774261
0001e96803--6346bce058cf57752bd7b3c5.jpg;0001e96803--6344e01aa78ebc588e9b123d.jpg;True;0.790133
0001e96803--63486fec87d7103914214b5d.jpg;0001e96803--63653971535a597b2421cac7.jpg;True;0.655786
0001e96803--6346b2c278d91950e4a94483.jpg;0001e96803--62419ffbb368c61a07e527f4.jpg;True;0.685779
0001e96803--6255dec8a0393c665bd77492.jpg;0001e96803--638105292d02d31945c8ec99.jpg;True;0.703799
0001e96803--622a45b14fce190ebdbab0bb.jpg;0001e96803--622c77cfcc22ca6ce9db7e44.jpg;True;0.737298
0001e96803--62958032e796a155f0f3c280.jpg;0001e96803--62d6be397c1f7e25504324f7.jpg;True;0.72179
0001e96803--6275fbe3113aad51d23b78b0.jpg;0001e96803--627610a3532aab3ff90ba223.jpg;True;0.7555
0001e96803--62e13caea7779f47a30d1dc5.jpg;0001e96803--62fe2efa4c6d5c7851f0b272.jpg;True;0.630524
0001e96803--637f39f1fec58a4728d21c59.jpg;0001e96803--6239ca6e71a2a05216993684.jpg;True;0.66833
0001e96803--622ddf2dda6e715077a6cc94.jpg;0001e96803--622949cc9223e2714bd12709.jpg;True;0.67151
0001e96803--62fe3ab0b789b92b1e6cbced.jpg;0001e96803--62d65de765d7635337f8a2db.jpg;True;0.565034
0001e96803--62fe2bc477ba4c2da770b340.jpg;0001e96803--62e61b0a311c4129cc43ee98.jpg;True;0.673948
0001e96803--62ff98d84d50b867d2ef56e9.jpg;0001e96803--622b3980c1b18165625fd4be.jpg;True;0.697178
0001e96803--6244aee917ecb07a5a5dd4b6.jpg;0001e96803--6241cf697aaeb8535a617b32.jpg;True;0.764935
0001e96803--63a29db1fcd3af2422ada126.jpg;0001e96803--6361e3a4bd96ec2d520ae62c.jpg;True;0.667219
0001e96803--6241b0fdc442121127643ae9.jpg;0001e96803--6228dba2818b5c5371f627ba.jpg;True;0.64948
0001e96803--6280b6bc4f44c84be964390d.jpg;0001e96803--625ff9715aa19e0c19aede19.jpg;True;0.732915
0001e96803--63c45b3aa3c61254ea89d8e9.jpg;0001e96803--6242f78ef80dcd39544fcc1d.jpg;True;0.709615
0001e96803--62addfea194ad816432dc2c5.jpg;0001e96803--6361ad732bcbd92ab8f23006.jpg;True;0.657076
0001e96803--62287155839fdc6ec4174379.jpg;0001e96803--622d47c6662ada26fe886d91.jpg;True;0.681505
0001e96803--6344c32a694454401f211637.jpg;0001e96803--6345ef07e0c55c0b53a4900b.jpg;True;0.822169
0001e96803--6295e9e40f0a604a6d47fe41.jpg;0001e96803--62d7ec4b0d05685563729dbd.jpg;True;0.668777
0001e96803--622099a069eb0849e155e271.jpg;0001e96803--6267c6778ba7903d3a33b93d.jpg;True;0.727845
0001e96803--62d8e2019dee9d37c91c3a4d.jpg;0001e96803--621f783f7c3ae23005b8d24a.jpg;True;0.687234
0001e96803--6239cbcb6e1ee5175573fe89.jpg;0001e96803--6228a329290351193d7b1c75.jpg;True;0.690253
0001e96803--63446264f0eb100223cfe6b4.jpg;0001e96803--634461d993a6b23eec8c456e.jpg;True;0.873764
0001e96803--63490ed5666b244cee069215.jpg;0001e96803--625f3f735aa19e0c19a43aa8.jpg;True;0.717397
0001e96803--624cf5036dd6224a7c468f24.jpg;0001e96803--624cd5da683dab4cfda08b7d.jpg;True;0.715829
0001e96803--62c2efc3d18e322ea7038197.jpg;0001e96803--62c39c8352eb1a631e22c843.jpg;True;0.687335
0001e96803--63bdb408a7ff1c3e55a25834.jpg;0001e96803--63bdb875f81117689740e492.jpg;True;0.663706
0001e96803--62c59ac95caf1737d19dbd0c.jpg;0001e96803--6294c7c0e14f7b062a0692ac.jpg;True;0.653764
