INPUT:name_pair_1	INPUT:name_pair_2	OUTPUT:result	CONFIDENCE:result	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62256def8299be0d45f02eef.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d96de0c62bd864acf26d29.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6289fae94609803c7439d0d8.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347a776ee19ac7760dde9e2.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220cd11dd8ac76b4c8b53a6.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--621f77792cbe67022e7b6b8f.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280aaa1bb58c96c0dcf8158.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6375f19f19c2d72a009d311b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622881ba9503bf6b99f0c9d0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228820c7a07670e20e6bf0b.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220fb5c07d635144a587a86.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62212bce66aa4e747157ad03.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622cc61d22cb2f008bc3c7e1.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634979ee6004ae6760345d72.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e5d21359b423027d6ed8bc.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aed2f14c744c104520a3b3.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242dd5ec7753f2026836685.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6228546cf2f0126f42f7b1ad.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fde113aec04b56a57cdffa.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63014db635f1c208efc52af1.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6295efccdf858e094c849bea.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62951c074796d7421deeb021.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c3001d8c92165d6ce68fe5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622d944bec5b125710d50231.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636758d9220e7f3ac2265131.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6242973de21ac74db3e3fb49.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6349067076991c1166941981.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d9f26193acb76d6e392043.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62817558992f5c1f8ed199b2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ded44a69197c4f050a5ab1.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280acb7ec010720ca2bfad5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63492d992957cc45909dc795.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ddb30117491737be3e6de9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff8097cde60c1d845d0a65.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63292ef8d0d2bf0dfb9be7ac.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63612c8157c4393fc8c9ff93.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622b395fadf82f6efc29ff6d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c59ac95caf1737d19dbd0c.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627514c5ef327143cc8b4bf9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c8750554e28a2d5e7b04b9.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624ea24be34db4374a57884e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630295cd7269d612b7135ef1.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624286b161974a65882d6711.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a26f8bbb557d57e2c3d0.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280b1efba0972562fcdb340.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622af78a0dcab8597d946ed7.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628186882c546f22a366d3ab.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdf8683bd6c035171d35f8.jpg	yes	90.26%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a370c6cd0cb6049c92ed7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625fb1549aff63000107d5c6.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a5adfc66539196983123a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62458193a4132a321c2a7049.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fdeb03f8cb813fb392fbf5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6375dccf1455e654a90ed8ef.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6294b514a743b42b6aaec67c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634577327a64d345300cd670.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6366c5e6220e7f3ac22272f2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--629614dfa743b42b6abd5301.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a40da8ecec626c1d0d598.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626681bbcf8e045683578f14.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63b6eda52c409655144b5c6c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6306278b70ee0807ed73352d.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6266c3a03fa188190b6557ec.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624251169d40b5027ec780cc.jpg	yes	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328fda29d7f70683fc81a71.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622d8b1eaa265c66d5183208.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6382ed42e3e95c18828a15f3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ae52d61b85c162d5fbf5e5.jpg	yes	98.52%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cae219e385d1453fcf7957.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6307b3e0aa706429a0c45c2d.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6265d4313754e05cb694e3f5.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62958efba743b42b6ab68ea3.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63488bed10967275c71d06b2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6309144aaa706429a0d46b22.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62958032e796a155f0f3c280.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62669f46e7c73a40550019b1.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--623a1364e51dbf2fa4493be3.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239cbab6e1ee5175573fc28.jpg	yes	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62761fe09f27db061a51b9b0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6303b06572d57f0aa11ecd78.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d7cf3a6547086e2a8db524.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622c796bfb5a3f2cb105d048.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dbebd817491737be314b56.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328df7e94e6954c02359cea.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c162effff9387975c10b79.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63824bee0bdf720fa9718b88.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63be01a7d974830ff9d93364.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62cb8c6ee673c23c5905cd25.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6380be8a997f383b5a6456ba.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ca7f92a5a18e375a4770fe.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6245881b3447b43bb0ed8693.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff5b1ff683a47fdaff2f93.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622c883e3bf0e637434a2c22.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6390299757ccea3890ddc0b8.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622222a4c4e3995d78f72bcb.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636472218847bd6d7fa32308.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622db356b0e9783c9298f651.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63038142f6b42b66dd695880.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--626651b82bf34430c15f5f0a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62295caba9ea9b57ccc64975.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624d99499ce77263746e7e59.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63016c327d3513427a6b7e14.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63763b5c3501693ae64f26cf.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280fd3894e0781524d42de1.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239873e50d17c08f0ab678b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d80e3a2fa82c4d4785d373.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6221a5db01e8e26d1103b16c.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ff02c7b789b92b1e758606.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--625fcee4e29a1f43a54558de.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622386ffd9295779c05f2868.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220ac3195f0832815b4a040.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62552775d017e929bcc596dd.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a46483f6247d524982f002.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63290dcad5e98f4952cebeef.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63296facc029fb2bec979465.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6280a0a1b9125d0362954c16.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6276261b2afb8d4f1f69065b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63078fcd22c8e90d729e2586.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636617a248c06852fcba5ac2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288bcd122e9644948c9985a.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62458635c8f24860677b70eb.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c703735a51640ccb4b87d2.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6300cca1f683a47fda0e8ed4.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62ffb5f143a27c67871f841d.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329d087d085ab115e97df50.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636456bf8847bd6d7fa265ef.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62220f499922d6491b26fc40.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624e6b51d0804965c55ebce3.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c59f4558b12f52e3609367.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d68c278d35f21b84faabae.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62dd4167a377a17e90df2eb7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62680aa5b551c109c61beaa2.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6349968ba4fe862bdffc01dd.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634a37d26004ae67603926da.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c5b97516dd336c58051a6d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c444c967a1af7413295f67.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6239490cbfa6d821197de496.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62553e0e9551e238f43e6861.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62aec2b85d176f26c968186e.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288c7db559b29146ee083af.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63290c7918d72624090d0f3f.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63058f0f94b4fe71d0de9f4b.jpg	yes	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63667219220e7f3ac21f1320.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63673c4e535a597b24360882.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622dcb4112504a7807d6ee03.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62e52b52d028736fd1e54b7f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6329c113c029fb2bec9c7a2a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636456bf8847bd6d7fa265ef.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63292e38df0f52056653f7fa.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347c1febb740b3018d47ee0.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--627564fd0592c37ff30d2a8a.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636369559d1c285898c3b344.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6349623c7ae7d04541e163e9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630758dd3cd1d43971d8eb00.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62de64eaaba1db79005e25e2.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6383b8c5cfe9b7105c1bb1df.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c6d01224eb594dbad6b1f0.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6220ad84ed134e6684f5fd9b.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63775faf838d535336973208.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225a556c72a824e5b888c9d.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62958bee1cd4a2502eef5cff.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62952fbd6789b1401e801d94.jpg	yes	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f4129cda6f04dd5ec6d1d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--637f58260aed4e59a58231ec.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63477ac8fc915456f1a14be6.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63a3af79984cb43fa4042e9d.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6267ed4cea2c9b3a0accf9ab.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624dad716dd6224a7c4df39a.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c1ef8472c9825400740372.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--636531c2351d406056b15ced.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62fe0e480754323c5ba42660.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634592c2cb58100a1685c83f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63676c3d73211635f5ec8952.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63637e50f19a991c44846388.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63490c5b148cbc2e6897d488.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6381eced5b45ba16ebe034bd.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6288d6d922d3b42050c889dd.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63038142f6b42b66dd695880.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6249522b6734993a1f0a9715.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--630c4debf08fdf14c5f7653b.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622decec9585663e4971f623.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63c196105406f10626e5a36f.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622a74d0b1874329812d9774.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c3db1c111e593e0525ca62.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6224ce3ab50edb0927c28b7d.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62667187f3dccb29c3e037ee.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62754f300592c37ff30c33b9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62951569343b1203f355ebed.jpg	no	99.99%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622e416e9585663e4975bc63.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6347dcfb2957cc4590918e6c.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6328b8e27c77ba4f78379fac.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63291b8a267f8f5ba5bb77d6.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c45c5c9ed8676ea1167949.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6300d8dc7d3513427a66f045.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6276261b2afb8d4f1f69065b.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62d94e4693acb76d6e332252.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6275131158d37927d15636a9.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--624455737f5b851519b2efa9.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--63bed2c764294b0638dfe435.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--638f69ba162c501fd4544439.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--628a25dadfbf29134f8c5939.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6245c1e02b598f27e5d5d2f0.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6344ffb0c3f89532c66dbba7.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--634827dfcd0b126e54227839.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622082a59922d6491b139b19.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62890096708d744eba182c9c.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6367aeea370d854da64f6196.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6222e9fe0e2afb762e389270.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--622352733c3d413ca01e24df.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62810b4abec5d646dccebe48.jpg	no	100.00%	
https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--6225bf24839fdc6ec4f1b668.jpg	https://storage.yandexcloud.net/license-anti-spoofing/live_selfie/0001e96803--62c65c980d872713808c1cea.jpg	no	100.00%	
