INPUT:image	INPUT:label	INPUT:task-id	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:worker_id
http://sdcimages.s3.yandex.net/nirvana/65cec446-46d2-4ca2-915d-31f92d4d98ad	give_way	242	give_way				0484196501e7ace5a01fc15fb997a1f2
http://sdcimages.s3.yandex.net/nirvana/41f79144-67d1-4ce5-9787-42da6e6fd3b7	pedestrian	16	no				0484196501e7ace5a01fc15fb997a1f2
http://sdcimages.s3.yandex.net/nirvana/5701a5a7-7cb9-432c-a9b8-ac712440a22a	pedestrian	45	no				0484196501e7ace5a01fc15fb997a1f2
http://sdcimages.s3.yandex.net/nirvana/f16efff9-7950-4a4b-8e39-fea6d2091470	give_way	231	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/f48b0799-5939-4ddd-8137-0ce8538d1c4b	no_stop	129	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/b180aeee-115e-4963-9f71-073cc30a6e02	bus_stop	78	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/e673fda7-b174-4c22-b395-faae545fdcfd	bus_stop	79	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/c6e55098-c4af-4420-b0bf-1de30e849d83	give_way	201	give_way				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/31e2681b-3036-411d-b15e-46faf4eb02f7	pedestrian	5	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/302325bb-b720-4b9e-aee6-6f4b272c9357	bus_stop	81	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/d7a82920-064a-4743-93f8-adce0b13c927	bus_stop	53	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/d507cb6a-734b-4fd0-91f3-5c4b64b4d53c	pedestrian	2	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/78be0a7a-dd50-4f86-adce-a315d9681c0f	bus_stop	70	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/ca153e59-925e-404a-a2cf-61a02a9b21f1	pedestrian	14	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/adf21d2b-fdba-4e06-908e-a53f63a34379	bus_stop	89	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/79972b4f-087f-422d-9020-14c80c4b0fdb	pedestrian	44	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/18db6749-6058-4db4-bd44-94b87974d5f5	no_stop	108	no				8026bd10f5d7a8fdf5a627b00ad13793
http://sdcimages.s3.yandex.net/nirvana/1c22d0ac-677f-4371-b9ac-5644dd44c6af	no_stop	135	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/1231c7a1-5bf1-4b66-a84c-afa08a6478fc	give_way	228	give_way				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/37cea848-7cc0-4e93-bdf1-1d2a525f1304	bus_stop	92	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/1bfd0363-956e-4910-8408-cf015da4fc58	give_way	247	give_way				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/6a512e5e-bf51-49a8-8ae9-ad1486c551df	no_stop	115	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/32226e6b-de2e-46b7-86b1-4f0e00f3f034	give_way	202	give_way				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/509cd095-692d-46cc-967c-674fbc3220dd	bus_stop	98	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/36d9a386-571c-4ddc-bcd2-1ccd9de414c3	pedestrian	50	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/87a529d9-d64d-48e9-b3ff-5c9b4f6c851d	no_stop	126	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/8d929dbd-f921-4ecd-bcac-266373e45084	pedestrian	17	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/3e040dd3-6173-4385-ae6d-961a485a6b3d	bus_stop	94	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/2fbf2829-59f1-4bfc-8f26-2ab96549e56a	bus_stop	75	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/82809b9c-aa39-4e95-a584-08562dc7a5cc	give_way	209	give_way				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/384d3425-e376-4b12-ae30-47d4bb2ab06b	pedestrian	49	no				1e6957e44711a1d61a5885ffebcefbe2
http://sdcimages.s3.yandex.net/nirvana/1c962d75-1d6f-4fb4-b54e-e513d8f4e0e1	pedestrian	23	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/1bbe7da7-42e1-48aa-a003-2b0856c9656c	pedestrian	31	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/bf780857-ee17-4de2-84cc-58b878523a35	pedestrian	24	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/0a2ee59e-b0dd-41ad-a24d-828ea9530062	give_way	215	give_way				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/b7c855be-d6e4-41d3-ad79-7702a54e8dd6	give_way	204	give_way				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/e2c76ade-5c45-495a-af4a-ebb05334a7b2	no_stop	119	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/a32a0652-fd50-47e2-a994-1b9d5c72575a	no_stop	104	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/ee88b36a-916f-492f-ac71-3fe01d210659	no_stop	125	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/2e1a7fe5-1ef5-4285-960c-265868c40031	give_way	206	give_way				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/84d7947c-c348-4097-a40d-2c16d5732c12	no_stop	137	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/a5a87ddc-0143-4ed3-83b8-b288ba846857	no_stop	146	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/8cdadea8-a047-40d2-aa33-cf1a1de465d1	give_way	245	give_way				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/060b59c6-efc3-4143-97f3-c0e8912449f2	bus_stop	61	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/7269b427-96ef-4638-981a-1dc2064c813c	bus_stop	91	no				66c37fcbaedce701703198cf25019e1e
http://sdcimages.s3.yandex.net/nirvana/20833be0-4449-475b-aa09-9cc130ca831b	pedestrian	25	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/b180aeee-115e-4963-9f71-073cc30a6e02	bus_stop	78	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/1473ac86-9d51-43b4-a6a9-77e45f0e945d	bus_stop	55	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/ca153e59-925e-404a-a2cf-61a02a9b21f1	pedestrian	14	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/e673fda7-b174-4c22-b395-faae545fdcfd	bus_stop	79	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/cc3dc295-fc6e-4b2a-84cb-88b9afae7ef6	pedestrian	32	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/283529e0-d8e7-4667-be78-3b574c506eb6	bus_stop	59	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/78be0a7a-dd50-4f86-adce-a315d9681c0f	bus_stop	70	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/d7a82920-064a-4743-93f8-adce0b13c927	bus_stop	53	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/f16efff9-7950-4a4b-8e39-fea6d2091470	give_way	231	give_way				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/25d8b67e-3876-45e6-aad9-cf2724e25071	bus_stop	72	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/a17c5c32-afcd-4932-b0f1-00797ea35faf	bus_stop	82	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/6c98f05c-565d-4f46-bb35-0837e0bab940	pedestrian	1	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/f48b0799-5939-4ddd-8137-0ce8538d1c4b	no_stop	129	no				5c42e9c2c7f034c08af7cc507216e920
http://sdcimages.s3.yandex.net/nirvana/a9c38455-7001-4e43-ae4d-f8c9fbbb4760	pedestrian	39	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/f088942a-d29a-4648-8bd9-42fc9dc4effd	bus_stop	90	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/274e0980-b513-45bd-9c7d-335b7e45236d	no_stop	107	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/313af599-eb34-4812-9cf4-53b39bb96a45	pedestrian	12	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/d7fa23d0-26d7-439a-acce-61228e849ff1	no_stop	124	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/c6e55098-c4af-4420-b0bf-1de30e849d83	give_way	201	give_way				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/79972b4f-087f-422d-9020-14c80c4b0fdb	pedestrian	44	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/1c69ab91-ce35-4453-9e30-1d85dbe0e10e	no_stop	117	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/0ec4901d-0e9a-4767-9bd2-849d8c839745	no_stop	148	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/adf21d2b-fdba-4e06-908e-a53f63a34379	bus_stop	89	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/973772aa-8a65-4328-9818-e2c968929886	bus_stop	99	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/1e897152-fb84-46f0-a49f-80e6da5904e6	give_way	248	give_way				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/c23235f8-7f94-40b0-89dc-856f9e514205	bus_stop	58	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/1eff64de-91e0-482e-a63e-a3c975900a45	bus_stop	66	no				f1f69fdacba93091bdb596ffac49461c
http://sdcimages.s3.yandex.net/nirvana/0436a393-4882-494c-9c7e-0b58b5fdc9bc	bus_stop	85	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/43c22b6c-eb85-4fe8-b8c5-3e1b130aa71f	no_stop	139	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/75cbe683-972c-437b-9075-c5808c4a6ad9	bus_stop	54	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/cc814f8b-51d2-4ef5-8ba0-1efd5d5ae40a	no_stop	118	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/18db6749-6058-4db4-bd44-94b87974d5f5	no_stop	108	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/b4fec07c-0c31-4fee-bdd6-5729046fe1c5	bus_stop	63	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/41f79144-67d1-4ce5-9787-42da6e6fd3b7	pedestrian	16	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/22933d90-e11d-4d81-bbfc-978418fe522a	pedestrian	18	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/65cec446-46d2-4ca2-915d-31f92d4d98ad	give_way	242	give_way				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/4a96de14-fdad-4a02-b6e7-a23eb1f50b2a	no_stop	113	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/b5885454-b7ae-4621-bb2c-328c506615c2	pedestrian	43	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/c7eadf85-df9c-4feb-9df3-4a2671653a18	give_way	222	give_way				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/5701a5a7-7cb9-432c-a9b8-ac712440a22a	pedestrian	45	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/4530f268-2be8-4f13-b56a-204c221b02a3	pedestrian	48	no				ab591d6efca35fd8b0ec0c4e65a462e9
http://sdcimages.s3.yandex.net/nirvana/8d929dbd-f921-4ecd-bcac-266373e45084	pedestrian	17	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/a19a7a08-138a-4144-a542-81ef11c1ac3d	bus_stop	56	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/1231c7a1-5bf1-4b66-a84c-afa08a6478fc	give_way	228	give_way				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/060b59c6-efc3-4143-97f3-c0e8912449f2	bus_stop	61	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/2fbf2829-59f1-4bfc-8f26-2ab96549e56a	bus_stop	75	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/87a529d9-d64d-48e9-b3ff-5c9b4f6c851d	no_stop	126	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/767a45d1-7535-4c18-a28d-7138961186de	no_stop	114	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/1c22d0ac-677f-4371-b9ac-5644dd44c6af	no_stop	135	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/509cd095-692d-46cc-967c-674fbc3220dd	bus_stop	98	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/37cea848-7cc0-4e93-bdf1-1d2a525f1304	bus_stop	92	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/bf780857-ee17-4de2-84cc-58b878523a35	pedestrian	24	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/384d3425-e376-4b12-ae30-47d4bb2ab06b	pedestrian	49	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/a5a87ddc-0143-4ed3-83b8-b288ba846857	no_stop	146	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/84d7947c-c348-4097-a40d-2c16d5732c12	no_stop	137	no				71b8d36e12ec8745db74c2cf2c5ff18b
http://sdcimages.s3.yandex.net/nirvana/7269b427-96ef-4638-981a-1dc2064c813c	bus_stop	91	no				14e4789cf4d53cfa995d9d27ac587cab
http://sdcimages.s3.yandex.net/nirvana/2eff6bd0-4a8d-4663-a77f-3f8357a3ed26	bus_stop	62	no				14e4789cf4d53cfa995d9d27ac587cab
